donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair,stratum
PRQNNRQGMYHJFQ-UHFFFAOYSA-N,FYUSNCCWDWCJQP-UHFFFAOYSA-N,COC1=CC(=C(C(=C1)OC)F)C2=CC=C(O2)C=O,CS(=O)(=O)OC1=C(N=C(C=C1)C=O)F,CBZ3-P-4CD4F4D17220282F,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
OYSFOBMHBVCVNI-UHFFFAOYSA-N,XGEHECBJFMHKOQ-UHFFFAOYSA-N,COC1=C2C=C(NC2=NC=C1)C=O,CC1=C(C=C(C=C1)SC(F)(F)F)C2=CC=C(O2)C=O,CBZ3-P-F127EC4C6E7DA4DA,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
XGEHECBJFMHKOQ-UHFFFAOYSA-N,OYSFOBMHBVCVNI-UHFFFAOYSA-N,CC1=C(C=C(C=C1)SC(F)(F)F)C2=CC=C(O2)C=O,COC1=C2C=C(NC2=NC=C1)C=O,CBZ3-P-F127EC4C6E7DA4DA,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
XGRYCVUVCDXRIW-UHFFFAOYSA-N,ZLYQUDRNBDBBBD-UHFFFAOYSA-N,C1=CC(=NC(=C1C=O)Cl)C(F)(F)F,C1=CC(=NC=C1C2=NC=C(C(=C2)C=O)F)C(F)(F)F,CBZ3-P-56CEEE3A5417E67D,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
ZLYQUDRNBDBBBD-UHFFFAOYSA-N,XGRYCVUVCDXRIW-UHFFFAOYSA-N,C1=CC(=NC=C1C2=NC=C(C(=C2)C=O)F)C(F)(F)F,C1=CC(=NC(=C1C=O)Cl)C(F)(F)F,CBZ3-P-56CEEE3A5417E67D,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
IXXQYVDHJRHGIJ-UHFFFAOYSA-N,JMUOMXFBAYFXMP-UHFFFAOYSA-N,C1CCC(CC1)C2=C(C3=C(N2)C=C(C=C3Cl)Cl)C=O,CCC1=CC(=C(C(=N1)CC)C=O)N,CBZ3-P-FAA00C2174511E7A,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
JMUOMXFBAYFXMP-UHFFFAOYSA-N,IXXQYVDHJRHGIJ-UHFFFAOYSA-N,CCC1=CC(=C(C(=N1)CC)C=O)N,C1CCC(CC1)C2=C(C3=C(N2)C=C(C=C3Cl)Cl)C=O,CBZ3-P-FAA00C2174511E7A,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
ARVRHMSDUGTVBI-UHFFFAOYSA-N,VFYQGMIGRCMNIS-UHFFFAOYSA-N,C1=CC(=CC=C1C2=NC(=C(C=C2)Cl)C=O)OC(F)(F)F,C1=C(C=C(C=C1[N+](=O)[O-])F)CN2C=C(N=C2)C=O,CBZ3-P-E7DD0ECEDF02141E,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
VFYQGMIGRCMNIS-UHFFFAOYSA-N,ARVRHMSDUGTVBI-UHFFFAOYSA-N,C1=C(C=C(C=C1[N+](=O)[O-])F)CN2C=C(N=C2)C=O,C1=CC(=CC=C1C2=NC(=C(C=C2)Cl)C=O)OC(F)(F)F,CBZ3-P-E7DD0ECEDF02141E,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
AEVVSMINTHFUPR-UHFFFAOYSA-N,ICFOXQQOBUYNKX-UHFFFAOYSA-N,CC(=O)C(CC1=CC=C(O1)C=O)Br,CC(C)CC1=C(C(=NC(=C1C=O)C(F)(F)F)C(F)F)CCC#N,CBZ3-P-FC2FA1C82DA7A00D,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
ICFOXQQOBUYNKX-UHFFFAOYSA-N,AEVVSMINTHFUPR-UHFFFAOYSA-N,CC(C)CC1=C(C(=NC(=C1C=O)C(F)(F)F)C(F)F)CCC#N,CC(=O)C(CC1=CC=C(O1)C=O)Br,CBZ3-P-FC2FA1C82DA7A00D,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
ASICCWOHJWYYDF-UHFFFAOYSA-N,AVDUQZAVFXPSPC-UHFFFAOYSA-N,CC1=CC(=CC=C1)NC(=O)CN2C=C(C3=CC=CC=C32)C=O,CC1=NC(=C(C(=N1)Cl)C=O)NC2=CC(=C(C=C2)F)F,CBZ3-P-04328F2FA17943FE,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
AVDUQZAVFXPSPC-UHFFFAOYSA-N,ASICCWOHJWYYDF-UHFFFAOYSA-N,CC1=NC(=C(C(=N1)Cl)C=O)NC2=CC(=C(C=C2)F)F,CC1=CC(=CC=C1)NC(=O)CN2C=C(C3=CC=CC=C32)C=O,CBZ3-P-04328F2FA17943FE,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
CYENJWLFHYKOPW-UHFFFAOYSA-N,OIQLVWQWDQLSRM-YADWXFRQSA-N,CC1=C(C=C(O1)C2=C(C=C(C=C2)F)F)C=O,CC(/C=C/C(=C(\N(C)C)/OCC(F)(F)F)/C)N1CC2=C(C1=O)C=CN=C2C=O,CBZ3-P-7E01EDC2083B171F,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
OIQLVWQWDQLSRM-YADWXFRQSA-N,CYENJWLFHYKOPW-UHFFFAOYSA-N,CC(/C=C/C(=C(\N(C)C)/OCC(F)(F)F)/C)N1CC2=C(C1=O)C=CN=C2C=O,CC1=C(C=C(O1)C2=C(C=C(C=C2)F)F)C=O,CBZ3-P-7E01EDC2083B171F,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
ORHHMHZGGPZOHD-UHFFFAOYSA-N,WQECGWHKQKJMNE-UHFFFAOYSA-N,C1=CC(C(C=C1)(N2C=CC(=C(C2=O)C=O)Cl)F)C#N,C1=C(C(=C(C(=N1)C=O)CCl)F)C(F)F,CBZ3-P-75CB72969A811770,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
WQECGWHKQKJMNE-UHFFFAOYSA-N,ORHHMHZGGPZOHD-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)C=O)CCl)F)C(F)F,C1=CC(C(C=C1)(N2C=CC(=C(C2=O)C=O)Cl)F)C#N,CBZ3-P-75CB72969A811770,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
LZJJTFMLVBWCCA-UHFFFAOYSA-N,ZRCRDRBQVOLAGJ-UHFFFAOYSA-N,C1=C(SC2=C(N=CN21)C=O)Br,COC(=O)C1=NN(C=C1C=O)C2=CC=C(C=C2)F,CBZ3-P-70FFE0E80D5DC713,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
ZRCRDRBQVOLAGJ-UHFFFAOYSA-N,LZJJTFMLVBWCCA-UHFFFAOYSA-N,COC(=O)C1=NN(C=C1C=O)C2=CC=C(C=C2)F,C1=C(SC2=C(N=CN21)C=O)Br,CBZ3-P-70FFE0E80D5DC713,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
BKKSXCVGDOLXHV-AWEZNQCLSA-N,DPUNHDPTHQAWBK-UHFFFAOYSA-N,C[C@@H](C1=CC=C(C=C1)F)NC(=O)C2=CN(C(=C(C2=O)O)C=O)CCOC3CCCC3,CCCCC1=C(N=NN1C2=CC=C(C=C2)F)C=O,CBZ3-P-33B731D79FC8E361,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
DPUNHDPTHQAWBK-UHFFFAOYSA-N,BKKSXCVGDOLXHV-AWEZNQCLSA-N,CCCCC1=C(N=NN1C2=CC=C(C=C2)F)C=O,C[C@@H](C1=CC=C(C=C1)F)NC(=O)C2=CN(C(=C(C2=O)O)C=O)CCOC3CCCC3,CBZ3-P-33B731D79FC8E361,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
HBQOKXJXPPPSCA-UHFFFAOYSA-N,YQFOAAXIXJEWKT-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2=CN=C(N2)C=O)F,C1=CC2=C(C(=C1)OC(F)F)SC(=N2)C=O,CBZ3-P-ECF81A36E843632A,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
YQFOAAXIXJEWKT-UHFFFAOYSA-N,HBQOKXJXPPPSCA-UHFFFAOYSA-N,C1=CC2=C(C(=C1)OC(F)F)SC(=N2)C=O,CC1=C(C=CC(=C1)C2=CN=C(N2)C=O)F,CBZ3-P-ECF81A36E843632A,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
CMYNALMSTBXLMN-UHFFFAOYSA-N,CTXMHYJPAYYDBV-UHFFFAOYSA-N,C1=C(SC(=C1Cl)C=O)Br,C1=CC(=CC=C1C2=C(N=C(S2)CO)C=O)F,CBZ3-P-620A3C9D206C682E,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
CTXMHYJPAYYDBV-UHFFFAOYSA-N,CMYNALMSTBXLMN-UHFFFAOYSA-N,C1=CC(=CC=C1C2=C(N=C(S2)CO)C=O)F,C1=C(SC(=C1Cl)C=O)Br,CBZ3-P-620A3C9D206C682E,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
DDFKHYPFEYAUHD-UHFFFAOYSA-N,HUIRAXQTHNWFJR-UHFFFAOYSA-N,C1=CC(=C(C=C1F)C2=C(C(=NC=C2)C=O)[N+](=O)[O-])F,C1C2C(C2OC3=CC(=CC(=N3)C4=CC=C(C=C4)F)C=O)CN1C(=O)OCC5=CC=CC=C5,CBZ3-P-C0F0344DCB6B52C2,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
HUIRAXQTHNWFJR-UHFFFAOYSA-N,DDFKHYPFEYAUHD-UHFFFAOYSA-N,C1C2C(C2OC3=CC(=CC(=N3)C4=CC=C(C=C4)F)C=O)CN1C(=O)OCC5=CC=CC=C5,C1=CC(=C(C=C1F)C2=C(C(=NC=C2)C=O)[N+](=O)[O-])F,CBZ3-P-C0F0344DCB6B52C2,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
LCSDOBSYCTZTTI-UHFFFAOYSA-N,LZVJLXONLLHQKS-UHFFFAOYSA-N,C1=CN=C(C(=C1C(C(CS)O)O)C=O)F,COC(=O)CCN1C2=CC=CC=C2C=C1C=O,CBZ3-P-B269828243FB002F,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
LZVJLXONLLHQKS-UHFFFAOYSA-N,LCSDOBSYCTZTTI-UHFFFAOYSA-N,COC(=O)CCN1C2=CC=CC=C2C=C1C=O,C1=CN=C(C(=C1C(C(CS)O)O)C=O)F,CBZ3-P-B269828243FB002F,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
AFPWBHLRIPFLBY-DAFODLJHSA-N,NCXZHIQZSCFRNX-UHFFFAOYSA-N,C1=CC(=CC=C1/C=C/C2=C(SC=C2)C=O)C(F)(F)F,CC1=C(C(=C(N1)CF)C=O)C2=CC=C(C=C2)C#N,CBZ3-P-7DFE606101B34614,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
NCXZHIQZSCFRNX-UHFFFAOYSA-N,AFPWBHLRIPFLBY-DAFODLJHSA-N,CC1=C(C(=C(N1)CF)C=O)C2=CC=C(C=C2)C#N,C1=CC(=CC=C1/C=C/C2=C(SC=C2)C=O)C(F)(F)F,CBZ3-P-7DFE606101B34614,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
DFNAJJGMNXFGQV-UHFFFAOYSA-N,MWDMJNZOVXEWSU-UHFFFAOYSA-N,CC1=CC=C(C=C1)CN2C(=C(C(=C2C)C(=O)O)C=O)C,C1=CC=C(C=C1)OC2=NC(=C(S2)C=O)Cl,CBZ3-P-EE808EB379989CB5,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
MWDMJNZOVXEWSU-UHFFFAOYSA-N,DFNAJJGMNXFGQV-UHFFFAOYSA-N,C1=CC=C(C=C1)OC2=NC(=C(S2)C=O)Cl,CC1=CC=C(C=C1)CN2C(=C(C(=C2C)C(=O)O)C=O)C,CBZ3-P-EE808EB379989CB5,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
BSYZESGTIKGTIY-UHFFFAOYSA-N,HNMBTLKQYOPSLD-UHFFFAOYSA-N,CC1=C(C=NN1C2=CC=CC=C2)C3=NN(C=C3C=O)C4=CC=CC=C4,C1=CC=C(C=C1)C2=C(N3C(=N2)SC(=N3)CC4=CC=C(C=C4)F)C=O,CBZ3-P-EAE8E80C6FF969ED,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
HNMBTLKQYOPSLD-UHFFFAOYSA-N,BSYZESGTIKGTIY-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(N3C(=N2)SC(=N3)CC4=CC=C(C=C4)F)C=O,CC1=C(C=NN1C2=CC=CC=C2)C3=NN(C=C3C=O)C4=CC=CC=C4,CBZ3-P-EAE8E80C6FF969ED,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
CHXCOWPFLDLINJ-UHFFFAOYSA-N,GIZGWGKRDQMHKQ-UHFFFAOYSA-N,CC(C)(C)C1=CC2=C(C=C1)NC(=C2C=O)C3=CC(=CC=C3)F,C1=CC=C(C=C1)C2=C(C3=C(N2)C(=CC=C3)C(F)(F)F)C=O,CBZ3-P-6293B8A465C471F7,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
GIZGWGKRDQMHKQ-UHFFFAOYSA-N,CHXCOWPFLDLINJ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C3=C(N2)C(=CC=C3)C(F)(F)F)C=O,CC(C)(C)C1=CC2=C(C=C1)NC(=C2C=O)C3=CC(=CC=C3)F,CBZ3-P-6293B8A465C471F7,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
KWSVCIOXCVSZOD-UHFFFAOYSA-N,VHDYKVHXUFQFAL-UHFFFAOYSA-N,CCN1C=C(N=C1C=O)C(F)(F)F,CC1=CC(=C(N1C2=CC=CC=C2OC(F)(F)F)C)C=O,CBZ3-P-9279626BA803990E,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
VHDYKVHXUFQFAL-UHFFFAOYSA-N,KWSVCIOXCVSZOD-UHFFFAOYSA-N,CC1=CC(=C(N1C2=CC=CC=C2OC(F)(F)F)C)C=O,CCN1C=C(N=C1C=O)C(F)(F)F,CBZ3-P-9279626BA803990E,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
SGBQRDJINSYSFZ-UHFFFAOYSA-N,XYFJHLOIGSMGHA-UHFFFAOYSA-N,C1=CN=CC(=C1C2=CN=C(C=C2C=O)Cl)F,CC(=O)N(CC(F)F)C1=C(C=C(C=C1)C2=NC=C(C=C2)C=O)F,CBZ3-P-9B7848698E69B9DC,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
XYFJHLOIGSMGHA-UHFFFAOYSA-N,SGBQRDJINSYSFZ-UHFFFAOYSA-N,CC(=O)N(CC(F)F)C1=C(C=C(C=C1)C2=NC=C(C=C2)C=O)F,C1=CN=CC(=C1C2=CN=C(C=C2C=O)Cl)F,CBZ3-P-9B7848698E69B9DC,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
CDGJIPZZVJTUNJ-UHFFFAOYSA-N,NQHNZDUCBHJCMB-UHFFFAOYSA-N,CC1=CC2=C(C(=C1)F)NC(=C2C=O)C3=CC=CC=C3[N+](=O)[O-],COC1=C(C(=CN=C1C(F)F)C=O)OC(F)(F)F,CBZ3-P-82CDD5B97C3590A3,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
NQHNZDUCBHJCMB-UHFFFAOYSA-N,CDGJIPZZVJTUNJ-UHFFFAOYSA-N,COC1=C(C(=CN=C1C(F)F)C=O)OC(F)(F)F,CC1=CC2=C(C(=C1)F)NC(=C2C=O)C3=CC=CC=C3[N+](=O)[O-],CBZ3-P-82CDD5B97C3590A3,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
IQTMQUDWRRJONV-UHFFFAOYSA-N,WHLCCHRYBARYJB-UHFFFAOYSA-N,C1=CC2=C(C=C1C(F)(F)F)SC(=C2Cl)C=O,CCN(CC)CCNC1=NC(=NC2=CC=CC=C21)C3=C(C4=CC=CC=C4N3)C=O,CBZ3-P-30BD67566B2B8226,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
WHLCCHRYBARYJB-UHFFFAOYSA-N,IQTMQUDWRRJONV-UHFFFAOYSA-N,CCN(CC)CCNC1=NC(=NC2=CC=CC=C21)C3=C(C4=CC=CC=C4N3)C=O,C1=CC2=C(C=C1C(F)(F)F)SC(=C2Cl)C=O,CBZ3-P-30BD67566B2B8226,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
BPGUCEOQQNFBBI-UHFFFAOYSA-N,FRSWMBAYTRMOJB-UHFFFAOYSA-N,CC1=C(C=CC=C1F)NC2=C(C(=NC(=N2)C)Cl)C=O,CC1=C2C(=C(C=C1)F)C(=C(N2)C3=CC=C(C=C3)Cl)C=O,CBZ3-P-772F85F48F725192,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
FRSWMBAYTRMOJB-UHFFFAOYSA-N,BPGUCEOQQNFBBI-UHFFFAOYSA-N,CC1=C2C(=C(C=C1)F)C(=C(N2)C3=CC=C(C=C3)Cl)C=O,CC1=C(C=CC=C1F)NC2=C(C(=NC(=N2)C)Cl)C=O,CBZ3-P-772F85F48F725192,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
GSLHWJGGUYYWEG-UHFFFAOYSA-N,JYXOYVVIFLGTRT-UHFFFAOYSA-N,C1=CC2=C(C=C1F)OC(=O)C=C2C=O,CN1C(=C(C(=N1)CSC2=CC=CC=C2)C=O)Cl,CBZ3-P-DE491BDFDC8C3BEF,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
JYXOYVVIFLGTRT-UHFFFAOYSA-N,GSLHWJGGUYYWEG-UHFFFAOYSA-N,CN1C(=C(C(=N1)CSC2=CC=CC=C2)C=O)Cl,C1=CC2=C(C=C1F)OC(=O)C=C2C=O,CBZ3-P-DE491BDFDC8C3BEF,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
BTFYTMGYESSRJI-UHFFFAOYSA-N,HATJQYNLRWZFCI-UHFFFAOYSA-N,C1=C(N=C(C(=C1C=O)N)C(F)F)CCl,C1=CC2=CN=C(N=C2C(=C1)F)C=O,CBZ3-P-BB8C478ABCC20928,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
HATJQYNLRWZFCI-UHFFFAOYSA-N,BTFYTMGYESSRJI-UHFFFAOYSA-N,C1=CC2=CN=C(N=C2C(=C1)F)C=O,C1=C(N=C(C(=C1C=O)N)C(F)F)CCl,CBZ3-P-BB8C478ABCC20928,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
BSTSWYQVPNHDGY-UHFFFAOYSA-N,JVJIALDWZYTLTA-UHFFFAOYSA-N,CCOC(=O)C1=CNC(=C1C2=CC(=C(C=C2)[N+](=O)[O-])F)C=O,C1=C(C=NC(=C1Cl)N2N=CC(=N2)C=O)C(F)(F)F,CBZ3-P-BD42738BD1A595DE,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
JVJIALDWZYTLTA-UHFFFAOYSA-N,BSTSWYQVPNHDGY-UHFFFAOYSA-N,C1=C(C=NC(=C1Cl)N2N=CC(=N2)C=O)C(F)(F)F,CCOC(=O)C1=CNC(=C1C2=CC(=C(C=C2)[N+](=O)[O-])F)C=O,CBZ3-P-BD42738BD1A595DE,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
DYHMQGGUZKKIFB-UHFFFAOYSA-N,WXSJNHLODPPLGW-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=C(OC=C2)C=O,CC1=CN=C(C(=C1C=O)OCC2=CC=CC=C2)C,CBZ3-P-22A193F600CCEFB9,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
WXSJNHLODPPLGW-UHFFFAOYSA-N,DYHMQGGUZKKIFB-UHFFFAOYSA-N,CC1=CN=C(C(=C1C=O)OCC2=CC=CC=C2)C,CC1=CC=C(C=C1)C2=C(OC=C2)C=O,CBZ3-P-22A193F600CCEFB9,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
NILMVBPSLLPVDC-UHFFFAOYSA-N,TWMFIBALASRYRW-UHFFFAOYSA-N,CC1=C(N=C(O1)C2=CC=C(C=C2)C(F)(F)F)COC3=CC4=C(C=C3)OC(=C4)C=O,CC1=CC(=C(N1CC2=CC=C(C=C2)F)C)C=O,CBZ3-P-0E84540F3A19BB39,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
TWMFIBALASRYRW-UHFFFAOYSA-N,NILMVBPSLLPVDC-UHFFFAOYSA-N,CC1=CC(=C(N1CC2=CC=C(C=C2)F)C)C=O,CC1=C(N=C(O1)C2=CC=C(C=C2)C(F)(F)F)COC3=CC4=C(C=C3)OC(=C4)C=O,CBZ3-P-0E84540F3A19BB39,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
DLLDTELDHFOZAS-UHFFFAOYSA-N,XLPZXCUQLAWPMC-UHFFFAOYSA-N,C1CCC(C1)C2=C(C3=C(N2)C(=CC=C3)C(F)(F)F)C=O,C1=C(C(=C(N=C1C(F)F)C=O)Cl)CBr,CBZ3-P-BA10D9E88C3BD703,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
XLPZXCUQLAWPMC-UHFFFAOYSA-N,DLLDTELDHFOZAS-UHFFFAOYSA-N,C1=C(C(=C(N=C1C(F)F)C=O)Cl)CBr,C1CCC(C1)C2=C(C3=C(N2)C(=CC=C3)C(F)(F)F)C=O,CBZ3-P-BA10D9E88C3BD703,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
AQONCWZKAYXXGI-AWEZNQCLSA-N,GVYWOFPXWLVHJY-KRWDZBQOSA-N,CCCCO[C@@H](C)CC1=CC(=C(N1C2=C(C=C(C=C2)Cl)C(F)(F)F)CC)C=O,CC(C)[C@@H]1CN(CCN1C2=NC=C(C=N2)C=O)C3=CC(=C(C=C3)F)S(=O)(=O)C,CBZ3-P-EC9E8E7BE2BD901E,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
GVYWOFPXWLVHJY-KRWDZBQOSA-N,AQONCWZKAYXXGI-AWEZNQCLSA-N,CC(C)[C@@H]1CN(CCN1C2=NC=C(C=N2)C=O)C3=CC(=C(C=C3)F)S(=O)(=O)C,CCCCO[C@@H](C)CC1=CC(=C(N1C2=C(C=C(C=C2)Cl)C(F)(F)F)CC)C=O,CBZ3-P-EC9E8E7BE2BD901E,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
VKAYEJNRLKZMOF-UHFFFAOYSA-N,WJDIDSQVMYAEOE-UHFFFAOYSA-N,CC1=CC(=NC2=C(C=CC(=C12)F)F)C=O,CC(C)(C)OC(=O)NCC#CC1=NC=C(C(=C1)C=O)F,CBZ3-P-FD14636ABBF6ED71,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
WJDIDSQVMYAEOE-UHFFFAOYSA-N,VKAYEJNRLKZMOF-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCC#CC1=NC=C(C(=C1)C=O)F,CC1=CC(=NC2=C(C=CC(=C12)F)F)C=O,CBZ3-P-FD14636ABBF6ED71,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
LPQURKYPKYHTFL-UHFFFAOYSA-N,TZABVJYSQWRYOZ-UHFFFAOYSA-N,C1=C(C(=NC(=C1C(F)F)C#N)CN)C=O,C1=C(C(=O)C(=C(N1)C=O)OC(F)(F)F)C(F)(F)F,CBZ3-P-5E0CC35518FAA5FC,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
TZABVJYSQWRYOZ-UHFFFAOYSA-N,LPQURKYPKYHTFL-UHFFFAOYSA-N,C1=C(C(=O)C(=C(N1)C=O)OC(F)(F)F)C(F)(F)F,C1=C(C(=NC(=C1C(F)F)C#N)CN)C=O,CBZ3-P-5E0CC35518FAA5FC,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
CBMBBEUMRHVAHW-UHFFFAOYSA-N,UBGXKHJTEMWAIQ-UAUJMCIKSA-N,C1=NC(=C(S1)C=O)C(F)(F)F,CN1C[C@@H](CC2[C@H]1CC3=C(NC4=CC=CC2=C34)C=O)CC(C#N)C(=O)N,CBZ3-P-B841D986D9783129,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
UBGXKHJTEMWAIQ-UAUJMCIKSA-N,CBMBBEUMRHVAHW-UHFFFAOYSA-N,CN1C[C@@H](CC2[C@H]1CC3=C(NC4=CC=CC2=C34)C=O)CC(C#N)C(=O)N,C1=NC(=C(S1)C=O)C(F)(F)F,CBZ3-P-B841D986D9783129,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
BUVBGYOEHGHWAV-UHFFFAOYSA-N,RINCOGRUARFHEJ-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2N1CC(=O)NCC3=CC4=C(C=C3)OCO4)C=O,CN1C=CC(=N1)C2=C(C=CC(=C2)C(=O)NC3=C(N=C4N3C=CC(=C4)C=O)C5=CC=CC=C5)C(F)(F)F,CBZ3-P-2CB0D255B73D8898,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
RINCOGRUARFHEJ-UHFFFAOYSA-N,BUVBGYOEHGHWAV-UHFFFAOYSA-N,CN1C=CC(=N1)C2=C(C=CC(=C2)C(=O)NC3=C(N=C4N3C=CC(=C4)C=O)C5=CC=CC=C5)C(F)(F)F,CC1=C(C2=CC=CC=C2N1CC(=O)NCC3=CC4=C(C=C3)OCO4)C=O,CBZ3-P-2CB0D255B73D8898,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
CDGRKWFCQJQSEL-UHFFFAOYSA-N,LHTJKGIUXCQQNG-UHFFFAOYSA-N,CCCC1=CC(=C(N=C1C)C=O)C(CC)F,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C=O)CC#N,CBZ3-P-BA5F6F0B4262B18C,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
LHTJKGIUXCQQNG-UHFFFAOYSA-N,CDGRKWFCQJQSEL-UHFFFAOYSA-N,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C=O)CC#N,CCCC1=CC(=C(N=C1C)C=O)C(CC)F,CBZ3-P-BA5F6F0B4262B18C,train,B_donor_A_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
QJGKPHFEDVSHGL-UHFFFAOYSA-N,WXGZNKCTENBINC-UHFFFAOYSA-N,CSC1=C(SC=C1)C=O,COC1=NC(=C(C(=C1)C=O)OC(F)(F)F)CN,CBZ3-P-FC356130A8CDA0F7,train,A_donor_B_acceptor,aromatic_hetero__aromatic_hetero,category_balanced
