id,donor_ikey,scaffold_split
216428,AEMXYVCSLPLJOW-UHFFFAOYSA-N,train
146310,CXUKHQMZRDYUHF-UHFFFAOYSA-N,train
114118,IXJXEYISHFEREP-UHFFFAOYSA-N,train
114664,WMBPAQKEKYRXTE-UHFFFAOYSA-N,test
218514,QPRNSLAAWFTDJH-UHFFFAOYSA-N,train
180849,RLRAHKNNQYXGBX-UHFFFAOYSA-N,train
71281,CEKHOZVYVQBAAI-UXBLZVDNSA-N,train
211316,MNSKWWJHRLODNY-UHFFFAOYSA-N,train
68816,DQUZXLZACRANGF-UHFFFAOYSA-N,train
36376,ZISWKEDTMRJPOC-UHFFFAOYSA-N,test
94165,XHIZSWGVWUTINX-UHFFFAOYSA-N,validation
104348,BHYHUKLIZRQMEU-UHFFFAOYSA-N,test
140289,JZWPGNPUAPSKTE-UHFFFAOYSA-N,train
18037,NEIWVXBOWGZVAZ-UHFFFAOYSA-N,train
119248,JSTOAHRMZRRPJP-AQTBWJFISA-N,validation
68357,LLVARIBCKJHELR-UHFFFAOYSA-N,test
90079,CFYHCOWKPBZFJU-UHFFFAOYSA-N,test
94893,NPSCGMIDUCNSQC-UHFFFAOYSA-N,test
41964,SFBHBXNYXXLNQC-OKILXGFUSA-N,test
60676,VKAFSDJQYBGEDV-AWEZNQCLSA-N,test
74555,XLAFJEGXXAJUSK-UHFFFAOYSA-N,train
204653,LJKXQTXJGLJEBI-UHFFFAOYSA-N,train
156257,GPSGTVBKMGRTQG-UHFFFAOYSA-N,train
102934,APQZUJKGTUGQGX-JQWIXIFHSA-N,test
77688,XKYNCBJUEANBIB-UHFFFAOYSA-N,train
145831,QRYXWLHAXPMJNW-UHFFFAOYSA-N,train
83370,DYVNPVHWZIAMSU-UHFFFAOYSA-N,train
122942,MFZHJYPSYQPBTB-UHFFFAOYSA-N,train
24463,MCXUQVWJVVPNJP-UHFFFAOYSA-N,validation
205551,OLEHIJHQHFVQHK-UHFFFAOYSA-N,train
219135,HESVDJQSTGAWSJ-UHFFFAOYSA-N,validation
89709,XSOKKZZBNPEXGO-RKDXNWHRSA-N,train
173017,BEKRFLHFAIMMER-UHFFFAOYSA-N,train
100318,OEDGUTDXBBYXEX-UHFFFAOYSA-N,train
168480,FGRIXHVQUUWCCL-UHFFFAOYSA-N,train
187778,HFJHINFSSLTVGQ-UHFFFAOYSA-N,train
163923,HKAXSYMUSVUOLZ-UHFFFAOYSA-N,train
13119,FLOQERCKEAONET-UHFFFAOYSA-N,train
167641,NMZOFVPEAYTOKL-UHFFFAOYSA-N,train
163888,GPVQEAOOLCETAN-UHFFFAOYSA-N,train
90474,MNUYDHBZPHTOPU-CYBMUJFWSA-N,validation
187641,UTLSXJODIXVFEL-UHFFFAOYSA-N,train
130540,IWKYVRXTHHCIBW-UHFFFAOYSA-N,train
136948,IISGJVKAIGBHSW-UHFFFAOYSA-N,validation
88704,LRMNMASSXHIISG-UHFFFAOYSA-N,test
89219,SLCBVLNDHLYICQ-UHFFFAOYSA-N,train
81726,DWPKOAYDRRUGOI-UHFFFAOYSA-N,train
71972,HWMGUITVKRXCHZ-UHFFFAOYSA-N,train
52322,XLXXUKXWTCFHCO-UHFFFAOYSA-N,train
214329,OARYDZFNIZCSAT-UHFFFAOYSA-N,train
18897,VUPLRFQXBCGDOA-UHFFFAOYSA-N,train
199845,DNXPUUVFWFXNLN-UHFFFAOYSA-N,validation
137977,ASDKOQCUOQDFKX-UHFFFAOYSA-N,train
199787,MHRRGXAENJJSSZ-UHFFFAOYSA-N,train
14803,QPSJLGLIEYKXFK-UHFFFAOYSA-N,validation
197868,FNLKZTFWMGQBCB-UHFFFAOYSA-N,train
92351,VWENLRHOLJMHQX-UHFFFAOYSA-N,validation
178949,IHYDGFVVMAHXTE-UHFFFAOYSA-N,train
66888,YCPPFWONDVBHOL-UHFFFAOYSA-N,train
199943,LFWRHTFEABWKPZ-UHFFFAOYSA-N,test
20496,BNABBKQXKUPFOU-UHFFFAOYSA-N,test
188498,MGMSZFZFCXKYHX-UHFFFAOYSA-N,train
113513,VQYWSGIRXNDMFI-HNNXBMFYSA-N,train
86145,CGVJQPJQIVMTED-UHFFFAOYSA-N,test
211489,KNVATKWIYVGKKR-VURMDHGXSA-N,train
191014,UCPBWCULIFJMAR-UHFFFAOYSA-N,train
105506,LJHCGBHHWGHPGG-UHFFFAOYSA-N,train
96628,LLAYKZPJGLPGIL-UHFFFAOYSA-N,train
34626,PQSDMTIGORRPOD-UHFFFAOYSA-N,train
60452,GKRVIHBKCFHKBK-LBPRGKRZSA-N,validation
126687,MONLACJGJGCERD-UHFFFAOYSA-N,train
29930,XTQNIJOJTBPIEH-UHFFFAOYSA-N,test
13562,KBXAGUUJYFOHLB-VIZOYTHASA-N,train
51821,SHIMUYACBRLZDT-IAXKEJLGSA-N,train
102847,NYCBSJVCRIOYBU-UHFFFAOYSA-N,train
187936,MNRPALVDIUZSNY-UHFFFAOYSA-N,validation
93105,ZIMGYZICWJMZFV-UHFFFAOYSA-N,train
212703,RSFUVVAFMLDQHB-UHFFFAOYSA-N,train
1940,CVXVCLKXSLVETE-UHFFFAOYSA-N,train
26889,SFITVFVKIRCJEU-UHFFFAOYSA-N,train
79493,GIKDOSZZMYNCKG-UHFFFAOYSA-N,test
28040,QKLGVBXRJZAZHF-UHFFFAOYSA-N,validation
215814,HFFAJZDSDCTAOI-UHFFFAOYSA-N,test
39554,ZGOZCERRQNYQMG-UHFFFAOYSA-N,train
174162,GUZWRGXKOKTPNB-UHFFFAOYSA-N,train
92633,DMMBSWZHCXLGCL-UHFFFAOYSA-N,train
56122,ZJGDUFAWSUKZCR-UHFFFAOYSA-N,train
94137,GYLZROMPLXPVII-UHFFFAOYSA-N,train
177242,UYGNVALJWVEYGY-UHFFFAOYSA-N,train
25644,GZZJOIQDZAEPHX-UHFFFAOYSA-N,train
75216,AXSFOLLFOGCYME-UHFFFAOYSA-N,train
30530,LXXIDNRZWSEWFV-UHFFFAOYSA-N,train
208435,BXUMVQFASHGQKJ-UHFFFAOYSA-N,train
162585,HMWPSNWXINUMPI-UHFFFAOYSA-N,train
43126,IRXLMYOCSSJKKE-UHFFFAOYSA-N,train
161091,JQCLBGVDGILPAV-UHFFFAOYSA-N,train
67289,JUIXPJUGWROSOU-UHFFFAOYSA-N,test
130801,YHJZTINLBWDSMG-UHFFFAOYSA-N,train
138087,GZSXSFIBUPVSMO-UHFFFAOYSA-N,train
130403,LCVFSHHZHPWEIX-UHFFFAOYSA-N,train
108017,MEBIARJFUWUMDG-UHFFFAOYSA-N,train
142629,VELQANLYURNJEX-UHFFFAOYSA-N,train
13230,VYGTUOKCWVVINX-UHFFFAOYSA-N,train
19098,YTYJHXITLKRCCU-UHFFFAOYSA-N,train
129402,BSAVSZAVDZDITD-UHFFFAOYSA-N,train
139738,XZSCAJMPUWPDLF-UHFFFAOYSA-N,validation
72530,CRHZUNKDLWWCEE-UHFFFAOYSA-N,train
175823,HEFRGFGDDQZMOS-UHFFFAOYSA-N,train
37611,HCTKUMPWYRHMTF-UHFFFAOYSA-N,train
42272,DLSLCZGGSIZMON-UHFFFAOYSA-N,test
140293,NDYQOXXSOVXVQT-UHFFFAOYSA-N,train
108054,PWSJPKXVCPNUHA-UHFFFAOYSA-N,test
84063,TTZGWUIECMLSRX-UHFFFAOYSA-N,train
7584,CGPLIVBOMRNPHH-UHFFFAOYSA-N,test
168261,OTONBNUGJGIPDN-UHFFFAOYSA-N,train
56998,DBAIOQZDMISPBH-ZDUSSCGKSA-N,validation
92651,BKJRZRFDUSJFPB-JCFRVBNTSA-N,test
14120,NPJRHSGRMHXMOK-UHFFFAOYSA-N,train
17914,YUHSUEFTWUOBSJ-UHFFFAOYSA-N,train
90436,UTXXDQGUZKPJSO-UHFFFAOYSA-N,test
65125,LQIMTYDVSIIYHO-UHFFFAOYSA-N,test
113409,DAMZZNSQBLVKRR-UHFFFAOYSA-N,test
207454,RALPVTHIJZBEQV-UHFFFAOYSA-N,train
42546,DUYPTBUJPYWXQR-UHFFFAOYSA-N,train
51091,XKKBVXQPPHMXLZ-UHFFFAOYSA-N,validation
198996,ZKBVEXWNIXMILY-UHFFFAOYSA-N,train
171754,OPMFTYCHAFLXGS-JTQLQIEISA-N,train
63531,JLFBOQGOOAFOCD-UHFFFAOYSA-N,train
107865,RBBGNBXMIOUJJS-UHFFFAOYSA-N,validation
204964,GXOVWZNCYZWVNS-UHFFFAOYSA-N,train
157180,DNCKZSAYOUREEO-UHFFFAOYSA-N,train
5070,XAOXIRUBTMMLDX-UHFFFAOYSA-N,train
197929,GHYYGTFLCGSBNI-UHFFFAOYSA-N,train
183894,CUOQBXAXKIFRPT-UHFFFAOYSA-N,test
17052,UBBAPRGNNWWSLJ-UHFFFAOYSA-N,train
148053,KBEZEJGHHAZKIN-UHFFFAOYSA-N,train
61834,HRAIUQLUUQCANE-UHFFFAOYSA-N,train
198287,LTQLADNOKTYDIE-UHFFFAOYSA-N,train
47836,TXOVAWFHFPXWAX-UHFFFAOYSA-N,train
84596,IPQCALGVOAPYRP-UHFFFAOYSA-N,test
7032,VJTRXMHUJMJXSQ-UHFFFAOYSA-N,validation
138041,WRXKDMQOPOPVRU-UHFFFAOYSA-N,train
66336,NIQDRVONQPRVMM-UHFFFAOYSA-N,train
112292,DMOJMSUKFFUZPT-UHFFFAOYSA-N,train
37183,VKZJRQPHGSDRGS-UHFFFAOYSA-N,train
214966,PDNJZVCOKOXLJB-UHFFFAOYSA-N,train
29592,QGGQVCDMLQONKM-UHFFFAOYSA-N,train
132624,SOSXZGNYUSFWIN-UHFFFAOYSA-N,train
103463,AHMIAIXGRNHVOU-UHFFFAOYSA-N,train
83422,OYEYXDGJZVQESD-UHFFFAOYSA-N,validation
145589,ZKZSIZDYLIQEMU-UHFFFAOYSA-N,train
176623,NYZKOJGBHNNYRZ-UHFFFAOYSA-N,train
182179,XDFSWHWOKMDLIB-UHFFFAOYSA-N,train
178559,HAZQHEZUXGXPRJ-UHFFFAOYSA-N,train
103953,MEQMQYYUSHTYTR-UHFFFAOYSA-N,train
132987,AWWIRMXKBMLUMR-UHFFFAOYSA-N,train
213523,PHASPLYITRWNHW-UHFFFAOYSA-N,train
108114,QUZUDKKOORVFBU-UHFFFAOYSA-N,train
48377,GZLZCQAURQZPFN-UHFFFAOYSA-N,validation
203527,ARHAWCMXMQNXAB-ABHMUUKNSA-N,validation
23810,MDXCYXMAPPMCJI-UHFFFAOYSA-N,train
96954,BIBMWJMTJCOTSS-JHJMLUEUSA-N,train
146695,XQOZNFYQOOLJSU-UHFFFAOYSA-N,train
168666,PFQJUVAYUGQOAG-UHFFFAOYSA-N,train
134856,LLQWJYFWZSQIJI-UHFFFAOYSA-N,train
71977,OALJEFZAHBLKCR-UHFFFAOYSA-N,train
34564,QFWWOGVFVURKQO-UHFFFAOYSA-N,train
126258,SNSRTLVVHVJUBH-UHFFFAOYSA-N,train
173878,MPIXELIAAMQOMS-UHFFFAOYSA-N,train
53526,HKDCKAPCIHKKMS-UHFFFAOYSA-N,test
56212,DJDMJAUUVURVBF-UHFFFAOYSA-N,train
22811,LBSSWAQNXXKKAX-UHFFFAOYSA-N,train
175114,ZKWMHOLNJIIMCJ-UHFFFAOYSA-N,train
80630,WJLYBNKANLGKIV-UHFFFAOYSA-N,test
214778,PBWUCOHGTHSPBS-UHFFFAOYSA-N,test
93973,CRGJYCJZMUCCDX-UHFFFAOYSA-N,test
41191,RJJXUEXSGHXKOK-UHFFFAOYSA-N,train
159363,YWWRHGLTZGJEDY-UHFFFAOYSA-N,train
105994,HVMASQFXMKAMKJ-UHFFFAOYSA-N,train
188505,VHMKVVRBAKPDDH-UHFFFAOYSA-N,validation
171104,NRRUIGXNVGKUID-PHDIDXHHSA-N,train
1921,MEASBTFUQUJCEP-UHFFFAOYSA-N,test
167492,HOILYORRZVPIBT-UHFFFAOYSA-N,train
180864,BANIXOYERJJXSS-UHFFFAOYSA-N,train
201884,HEBZVPZHRCMZEY-UHFFFAOYSA-N,validation
23411,OUPHGQPIQOTSHW-UHFFFAOYSA-N,test
77305,AWVKVECSBGNLJR-KWBVRPRRSA-N,train
163920,MMORZGSLYJKQTG-UHFFFAOYSA-N,train
133605,UREDOEISAAUICO-UHFFFAOYSA-N,train
99887,BOYQRZUMFXGJJO-UHFFFAOYSA-N,train
127776,FVRFFGYDAWRJLT-UHFFFAOYSA-N,validation
200324,BIZRLHIOSYNWCL-UHFFFAOYSA-N,train
90158,GXVDFDACSZFCRN-UHFFFAOYSA-N,train
198647,SHELSBARVIQJQG-UHFFFAOYSA-N,train
176584,DBRSRSJXNOETKX-UHFFFAOYSA-N,train
80509,XOCHPJNLUXZAAE-UHFFFAOYSA-N,train
61496,AIRZBJFAFBHYAX-UHFFFAOYSA-N,train
200280,GCYALQIJKANHDI-UHFFFAOYSA-N,train
122844,PFOFNWQYEGTICA-UHFFFAOYSA-N,train
46169,NNCYYYSTKGAZPC-UHFFFAOYSA-N,train
102712,GTFZKVGPNUIWSQ-UHFFFAOYSA-N,train
70085,TXEZYGSHCNUXID-UHFFFAOYSA-N,test
156152,VMVLWLLNSOMFQB-UHFFFAOYSA-N,train
198112,SPWRSXSRQGXMGG-UHFFFAOYSA-N,train
209422,LWXHPIQSFAYGAP-UHFFFAOYSA-N,train
158630,JBFFPCQACYPNEU-UHFFFAOYSA-N,train
114485,ANQNJVFBKBEZRL-UHFFFAOYSA-N,train
103564,LMFNKYVVPOGGIS-UHFFFAOYSA-N,test
1390,RXGWEJJMCNQFAB-UHFFFAOYSA-N,train
41056,JRJVDLRENZNNEH-UHFFFAOYSA-N,train
142433,IDHGUAKXVARGBM-UHFFFAOYSA-N,train
52600,MREMPPIOYZIGSD-INIZCTEOSA-N,train
149109,KQOIXSALXOCESR-UHFFFAOYSA-N,train
50894,RZSDDSVDXRSHQK-UHFFFAOYSA-N,test
145405,RGLXJNSCNUSIDL-UHFFFAOYSA-N,train
217165,HKHHJCATAOBIPB-UHFFFAOYSA-N,train
36700,MNYDGGZPPXOCHJ-UHFFFAOYSA-N,train
92399,KZCPNCQYNNGRCD-QGZVFWFLSA-N,validation
134816,IWRJSCNRPGJWRV-UHFFFAOYSA-N,train
162199,IGXNMKKXFQIHNC-UHFFFAOYSA-N,train
144356,KUWOQGPNXLQIGP-UHFFFAOYSA-N,train
185995,LABRQNXFWMNTNO-UHFFFAOYSA-N,train
220404,CLFMFIUAVMAHOU-UHFFFAOYSA-N,train
136806,UKJNOEFGJQPUBS-UHFFFAOYSA-N,train
20290,RKFMDWWCTHKPAV-HSZRJFAPSA-N,train
175935,YXHXZNHHXVWDPQ-UHFFFAOYSA-N,train
100169,NFDYXDSDJHSVNY-UHFFFAOYSA-N,validation
180753,HEFGYSYTHJMKOD-UHFFFAOYSA-N,train
171353,DTXWDVAUROPEBV-ZCFIWIBFSA-N,train
50243,PBPKPPHOAJYXQY-UHFFFAOYSA-N,test
49002,SNKGGIXLGCGKAD-UHFFFAOYSA-N,train
206476,IRBAVSCUGHIJFO-UHFFFAOYSA-N,train
64566,GWJXHKJYYVBEKD-UHFFFAOYSA-N,test
174685,GXBNYTBLXSFQOO-UHFFFAOYSA-N,train
29420,RFBLDNGKPLHXBL-UHFFFAOYSA-N,train
162004,PHABKAPXBWXASP-UHFFFAOYSA-N,train
37430,NLZSZFAAMRITOP-UHFFFAOYSA-N,test
78754,KNPRUYSBGIPQQJ-UHFFFAOYSA-N,validation
55346,STVZGEMULIFIPK-LESKNEHBSA-N,test
218415,XKHBAKKZWNRHSK-UHFFFAOYSA-N,train
173112,DDWDCSINUSSLHR-UHFFFAOYSA-N,train
136379,ZZFHWPDCZUFVAK-UHFFFAOYSA-N,train
71708,PAMWTVNPXKGJMG-UHFFFAOYSA-N,train
69259,DYYICJAZACKVER-UHFFFAOYSA-N,validation
17773,JCTPIZDEKWCZAU-UHFFFAOYSA-N,train
41155,MEGSKYABDXPAKG-UHFFFAOYSA-N,train
180170,MERGMWNJQLVVBZ-UHFFFAOYSA-N,train
43745,UEEXPLWSHOBTPP-UHFFFAOYSA-N,train
58590,BUUFDIUYSOZCNW-UHFFFAOYSA-N,train
6182,NCTBTMFBOIURJB-UHFFFAOYSA-N,train
182353,GXJLARPACOUFKL-UHFFFAOYSA-N,train
30162,PVJSLUCJOMDPHA-UHFFFAOYSA-N,train
75719,YUFMXEYKHSJILB-UHFFFAOYSA-N,train
81642,XDWHQDSXTCQWLL-UHFFFAOYSA-N,train
105715,VZTKKIWWHHTVKP-UHFFFAOYSA-N,train
104809,WZAOOLXPIXVVJJ-KRWDZBQOSA-N,train
75772,FZAQORKWMWUSGT-HJWRWDBZSA-N,train
175886,WBMOOTJKJDFYPO-UHFFFAOYSA-N,train
190082,AKBGVDBAQNYNHH-UHFFFAOYSA-N,train
197074,KSSAUIQGOONNQU-UHFFFAOYSA-N,train
180818,RMBLCXFEQRJVRP-UHFFFAOYSA-N,train
45891,UWIZWQZJIXVANW-UHFFFAOYSA-N,validation
97180,WZMPJKIJCQLDMV-FHZGLPGMSA-N,train
56948,SGCCTOPUSGUWFT-UHFFFAOYSA-N,train
84191,IDSATGRAADOUKP-CQSZACIVSA-N,validation
95152,RAZOMLBOBCUQBB-UHFFFAOYSA-N,test
138583,LKVNCUOBRBVVHJ-UHFFFAOYSA-N,train
13461,DVWAZVHFKDBHPU-UHFFFAOYSA-N,train
89017,WSLZLCODOVXXRB-UHFFFAOYSA-N,train
169568,FXABQNHDSOFXIW-UHFFFAOYSA-N,train
185057,USCQHKOSPZDGHI-UHFFFAOYSA-N,train
173247,CFDPFOCUTHYVGV-UHFFFAOYSA-N,train
38559,KHLVVAPKOHDESH-UHFFFAOYSA-N,validation
172908,WGELZCNNJKGGFA-UHFFFAOYSA-N,train
2100,JAOYMFGPWXDEFJ-UHFFFAOYSA-N,train
26710,FKHKPHLCZHIMFX-UHFFFAOYSA-N,train
170472,BEJZWYOPDQTWSR-UHFFFAOYSA-N,train
38732,OAAGZYITGOFXET-UHFFFAOYSA-N,train
190113,UWBQRUXQZVMIIY-MEDUHNTESA-N,validation
219589,UGCHONWGDYTEPU-UHFFFAOYSA-N,train
198283,KGQUARJSPAXEIS-UHFFFAOYSA-N,train
54613,KEJQWZKSENXVKF-UHFFFAOYSA-N,train
42661,LIHNRKVGYNNCMM-UHFFFAOYSA-N,train
216130,IJQBFELSOGIEDL-QMMMGPOBSA-N,train
84850,UIMNQMRNJNZDST-UHFFFAOYSA-N,train
23244,HCGBMDUGOPYCQP-UHFFFAOYSA-N,train
175368,XTUFTYQRSCASRP-UHFFFAOYSA-N,test
73448,QRUBVVFXZMUXNW-UHFFFAOYSA-N,train
131634,DDJJGPWPTOTJGR-UHFFFAOYSA-N,train
38612,HOCJYWHMWAIRDH-UHFFFAOYSA-N,test
14679,WBEKQQCSBQIDBG-UHFFFAOYSA-N,train
14191,AUICRIQYGBSWOB-UHFFFAOYSA-N,train
105206,XJMSXOOFZBFDKK-UHFFFAOYSA-N,test
66382,BPOONWWPUBGOSF-SECBINFHSA-N,test
198535,LWMNDOGXVLARIG-UHFFFAOYSA-N,train
118800,BSMIDLYQFKFLTL-UHFFFAOYSA-N,validation
154876,KZUCWPWQYPULKG-UHFFFAOYSA-N,train
162833,MRPDFOGRVDUXMY-UHFFFAOYSA-N,train
186150,AKPJWUBJNDLMLC-UHFFFAOYSA-N,train
28783,LJQHJPZKUGXPIS-UHFFFAOYSA-N,validation
206668,WWQHJEBJDKGDQY-UHFFFAOYSA-N,train
173135,YCUOKLPWNKAVOU-UHFFFAOYSA-N,train
14589,IIHFIALBYLTZJD-UHFFFAOYSA-N,train
150714,AVYFSFVXRIBNGR-UHFFFAOYSA-N,train
202848,QLPIZKKHQJMPRJ-SECBINFHSA-N,train
69330,NQVKEPHQKKBFEE-UHFFFAOYSA-N,test
23310,FTPKTRUJROBXRO-UHFFFAOYSA-N,train
84719,ZVZVTTLZJMZJGS-UHFFFAOYSA-N,train
170448,NBRLZUBQWZIQOR-UHFFFAOYSA-N,train
82714,HLMPRBVUIFGDTB-UHFFFAOYSA-N,test
5147,IVYWKPSFCMBFBX-UHFFFAOYSA-N,validation
79082,JVJJCDLPQQJIOH-RUDMXATFSA-N,train
56259,YLZXEVFLKHUMDI-UHFFFAOYSA-N,train
143148,WFFNMUBRTROFQJ-UHFFFAOYSA-N,train
54200,CODQCZIZEVFPSO-UHFFFAOYSA-N,train
42752,VTEAPSCMAOJQRM-UHFFFAOYSA-N,train
45017,QHYJGZZRUKOJOE-UHFFFAOYSA-N,train
36091,PEULLJJBOXUGSO-UHFFFAOYSA-N,train
122570,NIKQIIALIXIPPY-RNJXMRFFSA-N,validation
131786,UTUGCGABRJMXQS-JTQLQIEISA-N,train
29451,SQFRSPXTKKCUJY-UHFFFAOYSA-N,train
94055,IETAAXPIUKMALH-UHFFFAOYSA-N,test
168627,OVFOKAHQXLCWPT-UHFFFAOYSA-N,train
180865,FNJZGMGFZPRPSI-UHFFFAOYSA-N,train
22156,SZPFXOQATCPCET-UHFFFAOYSA-N,train
135210,KUOMKNJPKGKHPZ-UHFFFAOYSA-N,train
62523,MUKUTYOJPSRORB-UHFFFAOYSA-N,test
184683,YGVKVPXJBYCCLR-UHFFFAOYSA-N,test
180465,KCBWUJBENVJXKY-UHFFFAOYSA-N,train
107720,HTTSMUWRPZJREN-UHFFFAOYSA-N,test
104341,CLHJALVFKRRFHZ-UHFFFAOYSA-N,train
157387,ORKZSEABHQYORZ-UHFFFAOYSA-N,test
52774,WXUAZWWQMYPSBU-UHFFFAOYSA-N,test
53330,PWMCKKYTLACHMP-UHFFFAOYSA-N,train
116728,YSNHJLQQANLFMU-UHFFFAOYSA-N,train
201625,NROKYFFYJSBEPO-UHFFFAOYSA-N,test
145344,WITNXUXJKUUPSH-UHFFFAOYSA-N,train
50025,AFLNGFVVRDZOFU-ZDUSSCGKSA-N,train
53592,DBTAMUGVSALBNS-UHFFFAOYSA-N,validation
38497,OHPSOWGYJRHMBS-UHFFFAOYSA-N,train
197793,MISSGRDYBFYWEC-UHFFFAOYSA-N,train
116408,CDKQHCDUMOJUGB-UHFFFAOYSA-N,train
184950,DCEDEIZFWZNSBJ-UHFFFAOYSA-N,train
20646,HSIZRSMJUCSQHF-UHFFFAOYSA-N,train
120497,RBAJDIARLVCNAF-NRXGSXMXSA-N,validation
147509,GZSWYXVULOINFK-UHFFFAOYSA-N,train
205974,NVOGJHCZGNIQAV-SCFUHWHPSA-N,validation
64353,OHYKOMADGXEQEN-UHFFFAOYSA-N,train
207884,FAGYPMBOOVLXAO-UHFFFAOYSA-N,test
174627,MHADTXSPUGYWBO-UHFFFAOYSA-N,train
3246,JJIHENIPUIXQDM-UHFFFAOYSA-N,train
113179,WLHXUKYTYKMTHB-UHFFFAOYSA-N,train
92693,PKUIIDYRPPAJJI-MQBBKVSDSA-N,train
64577,UYDOXHGYIIYHBM-UHFFFAOYSA-N,train
75224,GTALXPHBIVRQMC-UHFFFAOYSA-N,train
4573,IGNBNJUVMNCTNB-UHFFFAOYSA-N,train
13007,FBUQCMCBMIQDJW-UHFFFAOYSA-N,train
170813,CPDHUDWSENHSOS-UHFFFAOYSA-N,train
41674,OYCICIQHINVKBJ-UHFFFAOYSA-N,train
13914,UUXHGNPLNBOHIY-UHFFFAOYSA-N,validation
12518,JHQRLNGDYKGSKZ-UHFFFAOYSA-N,train
7943,CUPVXUXUPJQILS-UHFFFAOYSA-N,train
187712,LSDLZKZQQBAPEP-UHFFFAOYSA-N,train
10774,VNPPQGQRPBIRPW-UHFFFAOYSA-N,train
84030,DUMWJZFUTKVVEU-UHFFFAOYSA-N,test
132111,QVJLIFWOJJVJSA-UHFFFAOYSA-N,train
95528,NJOIJRZBPUFBFF-UHFFFAOYSA-N,train
136227,DLKXINFMKLHXQK-UHFFFAOYSA-N,train
75015,VFJHHVQLKACFKY-UHFFFAOYSA-N,train
105378,TUZJAWGTDNBDBM-UHFFFAOYSA-N,validation
10074,VCUVVHCEXSTWFK-UHFFFAOYSA-N,train
120948,GIPBLLLFXPVKBI-UHFFFAOYSA-N,train
115683,HGGSUSHTVKFTRV-UHFFFAOYSA-N,test
41862,NHWDIUJWYSOEAA-UHFFFAOYSA-N,validation
160979,ACLTUOZBQGBDNT-UHFFFAOYSA-N,train
188257,VCRQFMGWIJBFMU-UHFFFAOYSA-N,test
167632,VEBDQZHVPMWJTF-UHFFFAOYSA-N,train
124487,XPFMPWUQURIECT-UHFFFAOYSA-N,train
40317,PLGNGEXVKCXAHA-UHFFFAOYSA-N,train
13475,PADBDYHRCWJCLV-UHFFFAOYSA-N,validation
67127,YVGZWIWBIVJQMP-UHFFFAOYSA-N,train
38921,LGZXXYONGMWWSV-UHFFFAOYSA-N,validation
70799,JYXQGZSQXMEMLS-UHFFFAOYSA-N,train
202048,NCJCTZOXZUFXKQ-UHFFFAOYSA-N,train
182745,ZITAOEYTBQOYAI-UHFFFAOYSA-N,test
6207,FKJNKKNNONMCEN-UHFFFAOYSA-N,train
125818,BOXUWHDBBXFZEJ-XMMPIXPASA-N,train
184415,GIDIZBKNUXPUSZ-UHFFFAOYSA-N,train
46956,AFCIGCJXXOBLCT-UHFFFAOYSA-N,train
144361,PEBRCEDYVXSHHB-UHFFFAOYSA-N,train
157916,KIXHVHJPIIMYSU-UHFFFAOYSA-N,train
8341,LNYFKUYQBQFYKS-UHFFFAOYSA-N,train
46931,IJEPDUOOTDKALR-UHFFFAOYSA-N,train
165256,BOCMQKMKBQWAFR-UHFFFAOYSA-N,train
10933,QVFOGVWPMHSDGJ-UHFFFAOYSA-N,train
7933,SPNQRWGGCGTILA-UHFFFAOYSA-N,test
58131,DQNHXIGYNUCNNI-UHFFFAOYSA-N,train
143118,DNEBSKISKRXDTL-UHFFFAOYSA-N,train
88595,QROADPJRVIOQHO-UHFFFAOYSA-N,test
55609,IFVOKOUGVDBADF-UHFFFAOYSA-N,train
142155,HOSCRKKCTFUZIO-UHFFFAOYSA-N,train
5293,PRABSFBUSGYEAM-UHFFFAOYSA-N,test
76077,GTSUBIKEGZCGMV-JPCXVYRLSA-N,test
92680,BILOBLKOEANGKJ-UHFFFAOYSA-N,validation
63486,MRURMGLTCWURGS-UHFFFAOYSA-N,train
159153,XQLNIAIGOMRSHN-UHFFFAOYSA-N,train
3482,BBWRYPTUKZTWFD-UHFFFAOYSA-N,train
85473,FGLPXRLTQMAOEA-YNEQXMIYSA-N,train
199709,VTXLMTOIVHCOAT-UHFFFAOYSA-N,test
143971,BNWZTNGDJVQZRT-UHFFFAOYSA-N,train
21601,FLDQOSNQMGRVAL-UHFFFAOYSA-N,train
29495,IZPAWCGDSOPTSA-UHFFFAOYSA-N,test
10072,WTLVNHYUIHOQEP-UHFFFAOYSA-N,train
170292,RRDOBZNPHGBKGT-UHFFFAOYSA-N,train
128582,BGOUGDSAEBFNJM-UHFFFAOYSA-N,train
204452,SJILVQWRIRLHLC-UHFFFAOYSA-N,train
12885,CBJDKTUZKJJEPT-UHFFFAOYSA-N,test
175081,CLJFHCOSXBUUCK-UHFFFAOYSA-N,train
47601,RCYZWWSVMFTGJG-UHFFFAOYSA-N,train
149826,JZRRSBUBSFWMFP-UHFFFAOYSA-N,train
84603,LJFJXJLVEBKCGX-YSSOQSIOSA-N,validation
109703,OIGAXMZPXOWBET-UHFFFAOYSA-N,train
169397,CWWKHBIYSWILON-UHFFFAOYSA-N,train
40062,WOFRYAMHOYGBBE-UHFFFAOYSA-N,train
150879,JGRHQNDZNSUNNV-UHFFFAOYSA-N,train
13472,DMURUEVROSSWEO-UHFFFAOYSA-N,train
48539,IYLKMXPGYRFKKS-UHFFFAOYSA-N,train
